experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/448971989,1,84,1,0.07216628802321011,883,"[0.4280689689901689, 0.5476786521017198, 0.36200816375763034]",5.725191343439305e-06,0.00023322052846932388,100,sigmoid,500000,0.91984007996002
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/408651283,3,135,1,0.05572332860504309,980,"[0.35081374950692845, 0.5005679140412207]",8.217067661806143e-06,6.6501236081597955e-06,300,linear,2000000,0.919640179910045
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/748242598,0,91,2,0.02713988114201137,126,[0.10923545811270706],5.220521554282838e-09,0.003445936686154165,100,sigmoid,500000,0.9194402798600699
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/434778348,0,114,1,0.011302347623276,357,"[0.2044051016815419, 0.5340660905138995, 0.3676257301822379]",7.335504305298183e-08,0.00032479727321197587,300,linear,500000,0.9190404797601199
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/486249921,2,97,3,0.006207764856918475,148,"[0.5869385815399438, 0.6537938074856927]",2.1239920285448084e-06,0.0027514767158449745,300,linear,500000,0.9186406796601699
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/991241832,1,104,1,0.062250269867789525,644,"[0.38337321118459244, 0.38253537303203966, 0.44790808222667056]",0.0001051387525322757,0.001836057427183675,100,linear,500000,0.9183408295852074
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299374782,1,81,1,0.010598573835612935,835,"[0.33897427922590007, 0.5031466722597168, 0.12246610242727284]",0.0005042061668291489,0.0003645227744818664,100,linear,500000,0.9183408295852074
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/670492814,1,127,3,0.029241764252008785,839,"[0.3675892991495965, 0.18904063042807512, 0.6695664575642045]",2.4358853004002924e-06,8.869776166560692e-05,300,relu,500000,0.9177411294352824
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/773277994,0,15,3,0.028346739643803843,238,0.4423086906938991,4.3577303743204225e-06,4.090318089393763e-07,1124,tanh,2000000,0.9174412793603198
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/441386864,0,51,2,0.0411187116379094,634,"[0.1612766476259357, 0.4229024617009728, 0.6421099064881953]",1.2957733220910277e-05,0.0006155472700434549,300,relu,500000,0.9173413293353323
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/680787019,2,76,2,0.027848221985155464,290,"[0.36674341434674806, 0.6097382222342141, 0.6775885634793551]",3.557437796745901e-08,9.530630215292914e-06,300,linear,2000000,0.9171414292853574
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/275642677,3,93,2,0.07110586695445993,678,"[0.6440315975976039, 0.14977671407548748, 0.1165606504186667]",4.981407707889588e-09,4.1746537318149335e-05,300,tanh,500000,0.9168415792103948
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/259138245,2,100,3,0.0008005545997709862,181,[0.5853989166519273],7.780583909872938e-09,7.108902555925068e-05,300,tanh,500000,0.9168415792103948
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/486249921,0,97,3,0.006207764856918475,148,"[0.5869385815399438, 0.6537938074856927]",2.1239920285448084e-06,0.0027514767158449745,300,linear,500000,0.9165417291354323
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/449171176,1,86,1,0.02551818393096318,569,[0.4106640032101706],1.5525023024032292e-09,0.006598662314709915,100,linear,500000,0.9157421289355322
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/128160512,1,68,1,0.02495018423108779,500,"[0.3774620241207659, 0.6278468505015139]",0.0010761502349839525,0.0001994333186408649,300,relu,500000,0.9155422288855573
