experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,16,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9452582112683098
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,15,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9449182622606609
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932565667,12,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.952784831215542e-07,0.0005302325185337798,1324,relu,1000000,0.9444883267509874
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,10,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.944278358246263
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932566763,12,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.98987025467477e-07,0.0005475498905909558,1324,relu,1000000,0.9442283657451382
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,18,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9441783732440134
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832042073,9,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.991336549089518e-07,0.0005249456381603121,1324,relu,1000000,0.9438384242363645
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932565667,14,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.952784831215542e-07,0.0005302325185337798,1324,relu,1000000,0.9438284257361396
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/932565667,13,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.952784831215542e-07,0.0005302325185337798,1324,relu,1000000,0.9437984302354647
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832977342,12,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.7648327372616537e-07,0.000546536174527569,1324,relu,1000000,0.9436684497325402
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/345862764,8,51,2,0.07930531140057231,159,[0.13869642104898086],1.608765930371222e-05,0.0003583626424943591,1324,tanh,1000000,0.9434884767284907
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/832042073,11,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.991336549089518e-07,0.0005249456381603121,1324,relu,1000000,0.9434884767284907
